offer_id,product_id,platform,payout_type,offer_price,commission_rate,fixed_commission_amount,commission_per_lead,cookie_duration_days,recurring_commission,affiliate_url,offer_status
O01533,P0614,Amazon Associates,one_time,407.83,0.47,,,90,False,https://example.com/offers/o01533,active
O01534,P0615,CJ Affiliate,one_time,197.98,0.6236,,,60,False,https://example.com/offers/o01534,active
O01535,P0615,Impact,recurring,235.93,0.7312,,,1,True,https://example.com/offers/o01535,unknown
O01536,P0615,Direct Program,fixed_amount,,,144.34,,1,False,https://example.com/offers/o01536,active
O01537,P0616,Awin,recurring,442.54,0.0223,,,90,True,https://example.com/offers/o01537,active
O01538,P0616,PartnerStack,fixed_amount,,,21.75,,0,False,https://example.com/offers/o01538,active
O01539,P0616,PartnerStack,lead,,,,22.02,1,False,https://example.com/offers/o01539,inactive
O01540,P0616,Awin,one_time,324.83,0.669,,,30,False,https://example.com/offers/o01540,unknown
O01541,P0617,PartnerStack,fixed_amount,,,4.61,,0,False,https://example.com/offers/o01541,active
O01542,P0618,PartnerStack,lead,,,,19.29,7,False,https://example.com/offers/o01542,active
O01543,P0618,CJ Affiliate,one_time,68.73,0.6637,,,90,False,https://example.com/offers/o01543,active
O01544,P0619,Amazon Associates,one_time,235.58,0.0324,,,1,False,https://example.com/offers/o01544,unknown
O01545,P0619,CJ Affiliate,recurring,215.92,0.3575,,,1,True,https://example.com/offers/o01545,unknown
O01546,P0619,Impact,fixed_amount,,,27.42,,7,False,https://example.com/offers/o01546,active
O01547,P0620,PartnerStack,recurring,153.67,0.6188,,,7,True,https://example.com/offers/o01547,inactive
O01548,P0620,Amazon Associates,fixed_amount,,,121.72,,60,False,https://example.com/offers/o01548,inactive
O01549,P0620,Awin,lead,,,,67.67,60,False,https://example.com/offers/o01549,active
O01550,P0620,Rakuten Advertising,one_time,136.39,0.2314,,,7,False,https://example.com/offers/o01550,active
O01551,P0621,Amazon Associates,fixed_amount,,,139.47,,7,False,https://example.com/offers/o01551,inactive
O01552,P0622,Direct Program,lead,,,,3.8,7,False,https://example.com/offers/o01552,active
O01553,P0622,PartnerStack,one_time,208.12,0.6728,,,14,False,https://example.com/offers/o01553,active
O01554,P0623,Awin,one_time,308.57,0.4674,,,0,False,https://example.com/offers/o01554,active
O01555,P0623,ShareASale,recurring,231.93,0.1148,,,0,True,https://example.com/offers/o01555,unknown
O01556,P0623,Impact,fixed_amount,,,23.6,,1,False,https://example.com/offers/o01556,inactive
O01557,P0624,PartnerStack,recurring,379.65,0.5367,,,30,True,https://example.com/offers/o01557,active
O01558,P0624,Impact,fixed_amount,,,104.33,,0,False,https://example.com/offers/o01558,inactive
O01559,P0624,Rakuten Advertising,lead,,,,22.7,30,False,https://example.com/offers/o01559,active
O01560,P0624,CJ Affiliate,one_time,345.85,0.6499,,,90,False,https://example.com/offers/o01560,inactive
O01561,P0625,Awin,fixed_amount,,,24.58,,30,False,https://example.com/offers/o01561,active
O01562,P0626,Impact,lead,,,,26.92,60,False,https://example.com/offers/o01562,active
O01563,P0626,CJ Affiliate,one_time,139.97,0.156,,,90,False,https://example.com/offers/o01563,unknown
O01564,P0627,ShareASale,one_time,547.1,0.1141,,,14,False,https://example.com/offers/o01564,active
O01565,P0627,Rakuten Advertising,recurring,480.85,0.372,,,60,True,https://example.com/offers/o01565,unknown
O01566,P0627,Amazon Associates,fixed_amount,,,103.75,,14,False,https://example.com/offers/o01566,active
O01567,P0628,Awin,recurring,173.52,0.5016,,,30,True,https://example.com/offers/o01567,inactive
O01568,P0628,CJ Affiliate,fixed_amount,,,80.97,,14,False,https://example.com/offers/o01568,active
O01569,P0628,CJ Affiliate,lead,,,,23.64,60,False,https://example.com/offers/o01569,inactive
O01570,P0628,Awin,one_time,167.46,0.0896,,,0,False,https://example.com/offers/o01570,active
O01571,P0629,ShareASale,fixed_amount,,,148.66,,14,False,https://example.com/offers/o01571,active
O01572,P0630,PartnerStack,lead,,,,7.06,30,False,https://example.com/offers/o01572,inactive
O01573,P0630,CJ Affiliate,one_time,35.22,0.6074,,,14,False,https://example.com/offers/o01573,inactive
O01574,P0631,Awin,one_time,448.14,0.3442,,,30,False,https://example.com/offers/o01574,unknown
O01575,P0631,Rakuten Advertising,recurring,554.03,0.6006,,,30,True,https://example.com/offers/o01575,active
O01576,P0631,Amazon Associates,fixed_amount,,,126.25,,1,False,https://example.com/offers/o01576,inactive
O01577,P0632,ShareASale,recurring,403.53,0.3183,,,1,True,https://example.com/offers/o01577,unknown
O01578,P0632,PartnerStack,fixed_amount,,,126.49,,14,False,https://example.com/offers/o01578,inactive
O01579,P0632,Amazon Associates,lead,,,,10.42,7,False,https://example.com/offers/o01579,active
O01580,P0632,PartnerStack,one_time,464.46,0.2093,,,30,False,https://example.com/offers/o01580,unknown
O01581,P0633,Amazon Associates,fixed_amount,,,34.4,,7,False,https://example.com/offers/o01581,active
O01582,P0634,Awin,lead,,,,68.06,0,False,https://example.com/offers/o01582,active
O01583,P0634,Impact,one_time,481.38,0.0699,,,1,False,https://example.com/offers/o01583,active
O01584,P0635,Rakuten Advertising,one_time,185.33,0.4372,,,60,False,https://example.com/offers/o01584,inactive
O01585,P0635,CJ Affiliate,recurring,139.81,0.681,,,60,True,https://example.com/offers/o01585,active
O01586,P0635,Impact,fixed_amount,,,7.13,,7,False,https://example.com/offers/o01586,inactive
O01587,P0636,CJ Affiliate,recurring,308.31,0.1115,,,30,True,https://example.com/offers/o01587,active
O01588,P0636,ShareASale,fixed_amount,,,118.92,,14,False,https://example.com/offers/o01588,unknown
O01589,P0636,ShareASale,lead,,,,21.29,90,False,https://example.com/offers/o01589,active
O01590,P0636,PartnerStack,one_time,363.68,0.4101,,,60,False,https://example.com/offers/o01590,active
O01591,P0637,Impact,fixed_amount,,,51.35,,7,False,https://example.com/offers/o01591,active
O01592,P0638,CJ Affiliate,lead,,,,66.78,1,False,https://example.com/offers/o01592,active
O01593,P0638,CJ Affiliate,one_time,236.36,0.331,,,90,False,https://example.com/offers/o01593,active
O01594,P0639,Amazon Associates,one_time,328.26,0.6424,,,1,False,https://example.com/offers/o01594,active
O01595,P0639,Impact,recurring,416.89,0.2689,,,0,True,https://example.com/offers/o01595,active
O01596,P0639,Amazon Associates,fixed_amount,,,127.74,,60,False,https://example.com/offers/o01596,active
O01597,P0640,Direct Program,recurring,160.01,0.5051,,,90,True,https://example.com/offers/o01597,active
O01598,P0640,Impact,fixed_amount,,,84.28,,0,False,https://example.com/offers/o01598,inactive
O01599,P0640,Direct Program,lead,,,,39.32,7,False,https://example.com/offers/o01599,active
O01600,P0640,Rakuten Advertising,one_time,132.19,0.0561,,,1,False,https://example.com/offers/o01600,active
O01601,P0641,Awin,fixed_amount,,,53.56,,14,False,https://example.com/offers/o01601,inactive
O01602,P0642,Direct Program,lead,,,,42.7,14,False,https://example.com/offers/o01602,active
O01603,P0642,Impact,one_time,46.16,0.2183,,,0,False,https://example.com/offers/o01603,unknown
O01604,P0643,Awin,one_time,377.27,0.569,,,7,False,https://example.com/offers/o01604,unknown
O01605,P0643,Rakuten Advertising,recurring,378.78,0.5849,,,7,True,https://example.com/offers/o01605,active
O01606,P0643,Impact,fixed_amount,,,132.3,,14,False,https://example.com/offers/o01606,active
O01607,P0644,Amazon Associates,recurring,411.79,0.3516,,,14,True,https://example.com/offers/o01607,active
O01608,P0644,CJ Affiliate,fixed_amount,,,139.78,,0,False,https://example.com/offers/o01608,active
O01609,P0644,Awin,lead,,,,74.6,90,False,https://example.com/offers/o01609,active
O01610,P0644,Amazon Associates,one_time,516.52,0.4341,,,0,False,https://example.com/offers/o01610,active
O01611,P0645,Impact,fixed_amount,,,133.2,,30,False,https://example.com/offers/o01611,inactive
O01612,P0646,Impact,lead,,,,17.58,7,False,https://example.com/offers/o01612,active
O01613,P0646,Impact,one_time,350.95,0.6518,,,90,False,https://example.com/offers/o01613,active
O01614,P0647,ShareASale,one_time,506.64,0.1966,,,14,False,https://example.com/offers/o01614,active
O01615,P0647,Impact,recurring,433.35,0.1073,,,1,True,https://example.com/offers/o01615,active
O01616,P0647,Rakuten Advertising,fixed_amount,,,107.18,,60,False,https://example.com/offers/o01616,active
O01617,P0648,Awin,recurring,111.23,0.4139,,,1,True,https://example.com/offers/o01617,active
O01618,P0648,Awin,fixed_amount,,,129.1,,60,False,https://example.com/offers/o01618,active
O01619,P0648,Impact,lead,,,,67.29,60,False,https://example.com/offers/o01619,active
O01620,P0648,CJ Affiliate,one_time,105.55,0.0834,,,14,False,https://example.com/offers/o01620,active
O01621,P0649,Direct Program,fixed_amount,,,25.93,,60,False,https://example.com/offers/o01621,inactive
O01622,P0650,Awin,lead,,,,31.89,1,False,https://example.com/offers/o01622,active
O01623,P0650,Awin,one_time,237.9,0.3421,,,90,False,https://example.com/offers/o01623,unknown
O01624,P0651,ShareASale,one_time,84.92,0.2925,,,14,False,https://example.com/offers/o01624,inactive
O01625,P0651,Amazon Associates,recurring,84.63,0.2467,,,14,True,https://example.com/offers/o01625,inactive
O01626,P0651,ShareASale,fixed_amount,,,34.62,,7,False,https://example.com/offers/o01626,active
O01627,P0652,Impact,recurring,472.43,0.4172,,,1,True,https://example.com/offers/o01627,inactive
O01628,P0652,Amazon Associates,fixed_amount,,,33.44,,1,False,https://example.com/offers/o01628,inactive
O01629,P0652,CJ Affiliate,lead,,,,47.56,90,False,https://example.com/offers/o01629,active
O01630,P0652,Direct Program,one_time,436.81,0.0153,,,30,False,https://example.com/offers/o01630,active
O01631,P0653,ShareASale,fixed_amount,,,70.54,,30,False,https://example.com/offers/o01631,active
O01632,P0654,Awin,lead,,,,12.85,60,False,https://example.com/offers/o01632,active
O01633,P0654,ShareASale,one_time,262.22,0.3557,,,1,False,https://example.com/offers/o01633,active
O01634,P0655,ShareASale,one_time,477.26,0.0413,,,90,False,https://example.com/offers/o01634,active
O01635,P0655,Rakuten Advertising,recurring,582.44,0.7177,,,60,True,https://example.com/offers/o01635,inactive
O01636,P0655,Amazon Associates,fixed_amount,,,17.48,,7,False,https://example.com/offers/o01636,active
O01637,P0656,Amazon Associates,recurring,492.83,0.5983,,,60,True,https://example.com/offers/o01637,active
O01638,P0656,Awin,fixed_amount,,,94.37,,60,False,https://example.com/offers/o01638,active
O01639,P0656,ShareASale,lead,,,,68.86,1,False,https://example.com/offers/o01639,inactive
O01640,P0656,CJ Affiliate,one_time,401.12,0.6907,,,30,False,https://example.com/offers/o01640,inactive
O01641,P0657,PartnerStack,fixed_amount,,,109.84,,90,False,https://example.com/offers/o01641,active
O01642,P0658,Rakuten Advertising,lead,,,,14.57,90,False,https://example.com/offers/o01642,active
O01643,P0658,Direct Program,one_time,97.04,0.156,,,0,False,https://example.com/offers/o01643,active
O01644,P0659,Amazon Associates,one_time,360.74,0.451,,,90,False,https://example.com/offers/o01644,unknown
O01645,P0659,PartnerStack,recurring,315.16,0.1312,,,90,True,https://example.com/offers/o01645,inactive
O01646,P0659,Awin,fixed_amount,,,109.46,,0,False,https://example.com/offers/o01646,active
O01647,P0660,Amazon Associates,recurring,280.63,0.3803,,,0,True,https://example.com/offers/o01647,unknown
O01648,P0660,ShareASale,fixed_amount,,,5.67,,30,False,https://example.com/offers/o01648,active
O01649,P0660,Awin,lead,,,,19.67,60,False,https://example.com/offers/o01649,inactive
O01650,P0660,Amazon Associates,one_time,355.87,0.7306,,,0,False,https://example.com/offers/o01650,unknown
O01651,P0661,PartnerStack,fixed_amount,,,142.64,,7,False,https://example.com/offers/o01651,active
O01652,P0662,Impact,lead,,,,39.17,1,False,https://example.com/offers/o01652,active
O01653,P0662,Amazon Associates,one_time,348.98,0.505,,,7,False,https://example.com/offers/o01653,unknown
O01654,P0663,Impact,one_time,99.02,0.5062,,,14,False,https://example.com/offers/o01654,active
O01655,P0663,CJ Affiliate,recurring,139.57,0.6856,,,14,True,https://example.com/offers/o01655,active
O01656,P0663,Awin,fixed_amount,,,47.53,,60,False,https://example.com/offers/o01656,unknown
O01657,P0664,Awin,recurring,155.88,0.1825,,,7,True,https://example.com/offers/o01657,active
O01658,P0664,Amazon Associates,fixed_amount,,,111.87,,30,False,https://example.com/offers/o01658,active
O01659,P0664,Amazon Associates,lead,,,,8.03,14,False,https://example.com/offers/o01659,active
O01660,P0664,CJ Affiliate,one_time,157.62,0.6435,,,7,False,https://example.com/offers/o01660,active
O01661,P0665,Direct Program,fixed_amount,,,117.18,,1,False,https://example.com/offers/o01661,active
O01662,P0666,CJ Affiliate,lead,,,,7.52,7,False,https://example.com/offers/o01662,inactive
O01663,P0666,Impact,one_time,66.39,0.2348,,,60,False,https://example.com/offers/o01663,inactive
O01664,P0667,Direct Program,one_time,281.4,0.2365,,,7,False,https://example.com/offers/o01664,active
O01665,P0667,Rakuten Advertising,recurring,412.53,0.6914,,,7,True,https://example.com/offers/o01665,active
O01666,P0667,Direct Program,fixed_amount,,,95.16,,30,False,https://example.com/offers/o01666,active
O01667,P0668,ShareASale,recurring,210.94,0.7398,,,90,True,https://example.com/offers/o01667,active
O01668,P0668,Rakuten Advertising,fixed_amount,,,66.3,,7,False,https://example.com/offers/o01668,active
O01669,P0668,Rakuten Advertising,lead,,,,59.72,1,False,https://example.com/offers/o01669,inactive
O01670,P0668,CJ Affiliate,one_time,173.05,0.5826,,,14,False,https://example.com/offers/o01670,active
O01671,P0669,Awin,fixed_amount,,,31.28,,0,False,https://example.com/offers/o01671,active
O01672,P0670,ShareASale,lead,,,,21.2,30,False,https://example.com/offers/o01672,active
O01673,P0670,Rakuten Advertising,one_time,187.83,0.2821,,,14,False,https://example.com/offers/o01673,active
O01674,P0671,PartnerStack,one_time,354.67,0.5315,,,30,False,https://example.com/offers/o01674,unknown
O01675,P0671,Awin,recurring,421.4,0.2864,,,14,True,https://example.com/offers/o01675,inactive
O01676,P0671,CJ Affiliate,fixed_amount,,,110.18,,1,False,https://example.com/offers/o01676,inactive
O01677,P0672,Awin,recurring,354.07,0.5163,,,14,True,https://example.com/offers/o01677,inactive
O01678,P0672,ShareASale,fixed_amount,,,80.48,,7,False,https://example.com/offers/o01678,active
O01679,P0672,Rakuten Advertising,lead,,,,57.93,7,False,https://example.com/offers/o01679,active
O01680,P0672,Amazon Associates,one_time,396.48,0.6331,,,1,False,https://example.com/offers/o01680,active
O01681,P0673,Awin,fixed_amount,,,85.68,,0,False,https://example.com/offers/o01681,active
O01682,P0674,Amazon Associates,lead,,,,18.41,14,False,https://example.com/offers/o01682,active
O01683,P0674,PartnerStack,one_time,18.96,0.3023,,,90,False,https://example.com/offers/o01683,active
O01684,P0675,Impact,one_time,324.17,0.2779,,,30,False,https://example.com/offers/o01684,unknown
O01685,P0675,Direct Program,recurring,300.11,0.4258,,,30,True,https://example.com/offers/o01685,active
O01686,P0675,PartnerStack,fixed_amount,,,46.65,,0,False,https://example.com/offers/o01686,unknown
O01687,P0676,Awin,recurring,51.58,0.1635,,,90,True,https://example.com/offers/o01687,inactive
O01688,P0676,ShareASale,fixed_amount,,,137.83,,90,False,https://example.com/offers/o01688,active
O01689,P0676,CJ Affiliate,lead,,,,26.75,60,False,https://example.com/offers/o01689,unknown
O01690,P0676,PartnerStack,one_time,54.06,0.1076,,,30,False,https://example.com/offers/o01690,active
O01691,P0677,ShareASale,fixed_amount,,,26.17,,30,False,https://example.com/offers/o01691,active
O01692,P0678,Impact,lead,,,,60.19,60,False,https://example.com/offers/o01692,unknown
O01693,P0678,Amazon Associates,one_time,102.29,0.104,,,1,False,https://example.com/offers/o01693,unknown
O01694,P0679,Amazon Associates,one_time,250.25,0.4504,,,7,False,https://example.com/offers/o01694,inactive
O01695,P0679,CJ Affiliate,recurring,263.11,0.646,,,60,True,https://example.com/offers/o01695,unknown
O01696,P0679,PartnerStack,fixed_amount,,,47.26,,1,False,https://example.com/offers/o01696,active
O01697,P0680,Impact,recurring,232.08,0.4718,,,0,True,https://example.com/offers/o01697,active
O01698,P0680,Rakuten Advertising,fixed_amount,,,17.64,,30,False,https://example.com/offers/o01698,inactive
O01699,P0680,CJ Affiliate,lead,,,,10.04,14,False,https://example.com/offers/o01699,unknown
O01700,P0680,Amazon Associates,one_time,253.77,0.3172,,,90,False,https://example.com/offers/o01700,unknown
O01701,P0681,PartnerStack,fixed_amount,,,121.41,,60,False,https://example.com/offers/o01701,active
